EmployeeID,Name,Age,Department,Role,Location,DigitalTrainingHours,DigitalTransformationScore,YearsAtCompany,Satisfaction
1759,Employee_1759,26,HR,Coordinator,Tokyo,96,66.13,34.8,1.9
1760,Employee_1760,29,IT,Manager,New York,61.6,3.84,26.5,5.5
1761,Employee_1761,26,Finance,Specialist,New York,55.7,36.83,17.4,7.2
1762,Employee_1762,29,IT,Analyst,Singapore,41.6,97.9,32.8,4
1763,Employee_1763,59,IT,Specialist,Paris,42.9,42.07,36.2,7.3
1764,Employee_1764,51,Finance,Executive,Sydney,54.1,50.19,4.8,7.3
1765,Employee_1765,52,Finance,Specialist,Tokyo,69.6,90.99,21.3,7.3
1766,Employee_1766,61,Finance,Executive,San Francisco,70.2,71.73,11.4,5.4
1767,Employee_1767,32,HR,Analyst,Singapore,17.2,58.21,1.9,9.2
1768,Employee_1768,28,HR,Coordinator,New York,50,79.78,26.7,5.4
1769,Employee_1769,28,Operations,Specialist,San Francisco,41.2,86.44,34.5,5.1
1770,Employee_1770,48,Marketing,Executive,San Francisco,87.1,45.69,6.5,2.8
1771,Employee_1771,40,Operations,Coordinator,Tokyo,63.1,47.51,32.5,3.8
1772,Employee_1772,27,IT,Analyst,New York,53.3,38.61,34.1,1.4
1773,Employee_1773,31,IT,Executive,Toronto,11.5,96.67,36.6,6.7
1774,Employee_1774,40,Operations,Analyst,Tokyo,60.6,69.72,10.6,3.2
1775,Employee_1775,36,Sales,Analyst,Dubai,11.7,8.32,36.2,3.7
1776,Employee_1776,24,Marketing,Manager,Berlin,33.7,86.3,12.8,7.9
1777,Employee_1777,26,IT,Coordinator,New York,14.3,48.06,22.1,3.9
1778,Employee_1778,42,Sales,Manager,Singapore,69.2,6.88,2,3.2
1779,Employee_1779,46,Sales,Analyst,Sydney,20.6,54.97,1.8,2.5
1780,Employee_1780,23,Marketing,Executive,Berlin,39.2,41.72,28.8,8
1781,Employee_1781,61,Finance,Specialist,Toronto,89.6,87.77,17.8,2.2
1782,Employee_1782,62,HR,Manager,Singapore,20.4,20.4,10.3,5.1
1783,Employee_1783,34,Operations,Specialist,Toronto,50.8,82.65,7.6,5.6
1784,Employee_1784,31,Marketing,Manager,Toronto,41.9,55.77,26.8,7.2
1785,Employee_1785,38,HR,Coordinator,Berlin,1.8,5.46,0,6.7
1786,Employee_1786,32,Operations,Specialist,Paris,79.3,97.18,32.2,8.3
1787,Employee_1787,43,HR,Manager,Toronto,6.9,51.26,3.2,1.4
1788,Employee_1788,32,Operations,Analyst,Toronto,47.4,29.09,7.7,3.7
1789,Employee_1789,33,HR,Executive,Berlin,56.1,46.94,15.4,3.5
1790,Employee_1790,45,Finance,Analyst,Tokyo,62.8,85.79,19.4,2.3
1791,Employee_1791,39,Sales,Coordinator,London,68.9,30.49,14.2,3.6
1792,Employee_1792,56,Operations,Coordinator,Toronto,25.3,19.27,12.8,3.8
1793,Employee_1793,28,Sales,Manager,Berlin,1,12.91,38.6,5.7
1794,Employee_1794,49,Operations,Analyst,Singapore,72.3,29.79,25.7,7
1795,Employee_1795,52,Marketing,Specialist,Dubai,53.6,78,0.9,4.4
1796,Employee_1796,64,Marketing,Manager,Tokyo,83.6,47.16,17.2,7.5
1797,Employee_1797,38,Operations,Manager,Tokyo,82.1,22.75,35,4
1798,Employee_1798,26,Finance,Analyst,Singapore,84.3,16.62,12.1,3.6
1799,Employee_1799,38,HR,Executive,Tokyo,48.5,33.27,3.8,5.9
1800,Employee_1800,39,Operations,Coordinator,Toronto,33.4,93.99,30.3,1.2
1801,Employee_1801,42,HR,Specialist,Berlin,79.2,34.3,24.2,1.7
1802,Employee_1802,57,Finance,Coordinator,London,45.1,98.81,22.8,4.8
1803,Employee_1803,52,IT,Manager,Paris,18.3,48.52,2.1,9.5
1804,Employee_1804,61,Sales,Executive,Paris,85.5,17.92,5.6,7.5
1805,Employee_1805,23,Operations,Manager,Tokyo,88.3,89.11,24.9,1.8
1806,Employee_1806,48,Marketing,Executive,London,46.6,46.04,8.3,8.6
1807,Employee_1807,30,Finance,Analyst,San Francisco,7.6,70.97,20.2,7.6
1808,Employee_1808,55,HR,Coordinator,Dubai,38.8,98.37,21.8,6.5
1809,Employee_1809,49,Operations,Manager,San Francisco,80.4,5.02,11.3,8.4
1810,Employee_1810,35,HR,Executive,Tokyo,90.2,9.67,37.9,4.6
1811,Employee_1811,53,IT,Executive,Dubai,20.3,72.05,33.7,3
1812,Employee_1812,27,Operations,Manager,San Francisco,6.7,28.18,28.9,5.6
1813,Employee_1813,32,Sales,Coordinator,Berlin,87.7,18.43,3.1,5.9
1814,Employee_1814,50,Operations,Analyst,Sydney,38.9,3.94,4.2,5.8
1815,Employee_1815,41,Sales,Analyst,New York,54.2,2.18,19.7,6.1
1816,Employee_1816,51,HR,Specialist,Paris,96.8,77.45,6.4,9.5
1817,Employee_1817,44,Operations,Specialist,New York,6.7,13.44,39.1,9.1
1818,Employee_1818,40,Finance,Specialist,Singapore,64.8,46.77,6.3,8.9
1819,Employee_1819,57,Marketing,Coordinator,New York,7.4,60.59,19.5,8.2
1820,Employee_1820,24,Finance,Specialist,Paris,37.5,42.84,14.6,9.5
1821,Employee_1821,48,IT,Specialist,London,80.4,2.71,25.6,1.9
1822,Employee_1822,64,Finance,Coordinator,Tokyo,43.3,78.35,5.2,3.4
1823,Employee_1823,40,IT,Specialist,Tokyo,99.7,1.05,17.2,5.5
1824,Employee_1824,44,HR,Analyst,Paris,55.9,76.19,11,8.6
1825,Employee_1825,52,Sales,Manager,San Francisco,32.1,89.33,35.5,5.5
1826,Employee_1826,61,Marketing,Analyst,New York,22,43.28,1.6,7.7
1827,Employee_1827,56,HR,Analyst,Berlin,35.1,53.55,36.5,2.3
1828,Employee_1828,54,Sales,Executive,London,37.3,47.7,33.3,3.3
1829,Employee_1829,56,Sales,Manager,Paris,6.9,38.92,11.9,7.6
1830,Employee_1830,22,IT,Analyst,New York,37,88.74,31.6,2.5
1831,Employee_1831,35,Finance,Manager,San Francisco,46.4,89.39,1.2,4.2
1832,Employee_1832,54,Finance,Analyst,Berlin,72.3,33.58,38.7,3.4
1833,Employee_1833,56,Marketing,Coordinator,Sydney,65.7,61.51,21.1,4.1
1834,Employee_1834,26,Marketing,Coordinator,Toronto,70.9,92.69,12.1,7.4
1835,Employee_1835,59,IT,Specialist,Tokyo,0.8,96.21,14.5,4.3
1836,Employee_1836,62,IT,Coordinator,San Francisco,21.8,50.9,2.7,6
1837,Employee_1837,32,HR,Manager,Sydney,66.2,45.28,39.6,1.9
1838,Employee_1838,23,IT,Executive,San Francisco,48.4,27.87,1.6,8.2
1839,Employee_1839,38,Finance,Specialist,New York,0.5,95.89,26.2,4.3
1840,Employee_1840,60,IT,Analyst,Sydney,80.4,14.28,17.7,6.8
1841,Employee_1841,41,IT,Coordinator,London,77.3,57.98,38,7.5
1842,Employee_1842,35,Sales,Specialist,Paris,54.8,28.26,9.8,2.9
1843,Employee_1843,53,IT,Coordinator,New York,6.6,27.9,21.3,9
1844,Employee_1844,55,Marketing,Specialist,Tokyo,76.7,40.5,19.3,6.5
1845,Employee_1845,46,HR,Manager,Toronto,58.4,99.88,28.1,4.9
1846,Employee_1846,28,IT,Manager,London,78.2,5.5,2.7,2.6
1847,Employee_1847,56,Marketing,Analyst,Singapore,75.2,57.85,7.8,9.5
1848,Employee_1848,50,Operations,Specialist,San Francisco,80.3,8.26,8.6,7.8
1849,Employee_1849,43,Operations,Executive,Paris,51.8,15.45,29.5,2.9
1850,Employee_1850,62,Sales,Manager,Berlin,14,43.96,7.6,4
1851,Employee_1851,64,Sales,Analyst,Tokyo,67.1,51.05,22.9,8.3
1852,Employee_1852,34,Operations,Specialist,Toronto,62,25.88,8.6,7.3
1853,Employee_1853,34,Marketing,Analyst,New York,74.2,31.65,34.5,7.9
1854,Employee_1854,22,Sales,Manager,London,17,8.7,37.7,5
1855,Employee_1855,57,Marketing,Analyst,Berlin,19.5,30.32,20.7,7.4
1856,Employee_1856,25,Marketing,Specialist,Toronto,89,96.66,14.1,4.5
1857,Employee_1857,58,Sales,Coordinator,San Francisco,75,94.47,9.4,2.9
1858,Employee_1858,61,Finance,Executive,Berlin,90.8,33.49,2,6.7
1859,Employee_1859,34,Marketing,Manager,New York,75.9,57.09,10.7,9.8
1860,Employee_1860,59,Finance,Specialist,Berlin,59.7,90.96,26.2,3.8
1861,Employee_1861,45,IT,Specialist,San Francisco,65.4,0.62,21.3,5.1
1862,Employee_1862,40,Operations,Analyst,London,88.9,81.07,37.8,7.1
1863,Employee_1863,22,HR,Manager,Singapore,57.9,94.84,15.9,5.9
1864,Employee_1864,59,Operations,Coordinator,Berlin,63.2,9.13,27.8,8.6
1865,Employee_1865,26,Operations,Coordinator,San Francisco,15.6,16.14,19.6,7.9
1866,Employee_1866,37,Marketing,Executive,Toronto,47.4,96.07,20.5,1.5
1867,Employee_1867,45,Finance,Executive,Tokyo,71.6,53.75,10.7,10
1868,Employee_1868,48,Finance,Analyst,Sydney,27.1,1.42,18.2,7.8
1869,Employee_1869,22,Sales,Manager,Paris,20.2,25.76,18.8,8.8
1870,Employee_1870,55,HR,Coordinator,New York,31.4,44.99,28.3,6.9
1871,Employee_1871,57,Finance,Manager,Singapore,24.2,69.29,37.6,8.7
1872,Employee_1872,25,Sales,Analyst,Singapore,21.5,73.32,13.2,2
1873,Employee_1873,21,HR,Manager,London,42.5,99.54,1.7,4.1
1874,Employee_1874,60,Finance,Manager,Tokyo,90.8,28.75,19.9,8.9
1875,Employee_1875,32,Operations,Manager,San Francisco,50.7,53.82,21.8,2.8
1876,Employee_1876,56,Operations,Analyst,Tokyo,18.8,53.33,6.7,1.7
1877,Employee_1877,43,HR,Analyst,Berlin,7.7,40.56,30.4,8.1
1878,Employee_1878,51,HR,Analyst,Sydney,69.6,16.92,39.4,8.5
1879,Employee_1879,31,Finance,Coordinator,New York,38.3,97.75,37.8,2.5
1880,Employee_1880,30,Finance,Specialist,Berlin,82.2,85.33,7.9,8.7
1881,Employee_1881,23,HR,Manager,London,66,49.83,35,7.2
1882,Employee_1882,34,Marketing,Executive,Berlin,79.6,60.32,28.2,5.7
1883,Employee_1883,36,HR,Executive,Toronto,27.2,22.73,18.2,8.5
1884,Employee_1884,30,Sales,Specialist,Sydney,69.2,54.38,21.6,4.8
1885,Employee_1885,49,Sales,Manager,New York,26.4,69.5,34,2.7
1886,Employee_1886,30,Sales,Manager,Paris,93.9,51.52,19.2,3.6
1887,Employee_1887,32,Operations,Manager,Tokyo,63.6,99.03,14.9,5.5
1888,Employee_1888,50,Operations,Analyst,Dubai,32.5,61.13,19.7,5.8
1889,Employee_1889,61,Sales,Coordinator,London,27,37.1,23.2,8.3
1890,Employee_1890,21,Sales,Analyst,Toronto,19.1,77.22,7.6,8.1
1891,Employee_1891,25,Marketing,Manager,Berlin,69.5,17.05,36,6.2
1892,Employee_1892,40,HR,Specialist,New York,21.9,38.45,27,8
1893,Employee_1893,28,Operations,Manager,New York,59.5,34.7,25.3,2.7
1894,Employee_1894,63,Sales,Manager,Dubai,26.5,43.18,4,1.5
1895,Employee_1895,32,Marketing,Coordinator,San Francisco,66.2,78.18,24.2,8.9
1896,Employee_1896,21,IT,Manager,Dubai,81.5,48.42,4.8,1.7
1897,Employee_1897,40,Finance,Analyst,Paris,77.8,79.4,3.1,3.2
1898,Employee_1898,48,Sales,Executive,Sydney,76.1,57.65,21.1,7.3
1899,Employee_1899,63,Operations,Coordinator,London,18.8,34.21,16.1,4.7
1900,Employee_1900,57,Sales,Coordinator,Berlin,8.8,81,23.6,8.9
1901,Employee_1901,57,IT,Coordinator,Paris,69.9,23.83,3.6,3.7
1902,Employee_1902,32,HR,Manager,San Francisco,36.8,22.44,17.2,1.1
1903,Employee_1903,57,Operations,Coordinator,London,43.2,50.45,7,3.7
1904,Employee_1904,64,HR,Coordinator,Dubai,3.1,26.08,39.5,6.2
1905,Employee_1905,48,Finance,Analyst,Sydney,26,0.91,22.4,4.4
1906,Employee_1906,35,Marketing,Specialist,New York,3.4,64.83,27.5,5.8
1907,Employee_1907,26,HR,Analyst,New York,87.9,51.11,13,8.9
1908,Employee_1908,64,Sales,Analyst,Sydney,24.3,44.55,3.8,9.2
1909,Employee_1909,40,Marketing,Specialist,Paris,55.7,96.7,39,3.4
1910,Employee_1910,34,IT,Specialist,Singapore,3.9,57.12,11.5,5.2
1911,Employee_1911,22,HR,Coordinator,London,66.7,86.34,17,5.9
1912,Employee_1912,29,IT,Analyst,Paris,32.3,13.95,26,9.5
1913,Employee_1913,57,Marketing,Manager,San Francisco,89.8,56.92,1,10
1914,Employee_1914,40,Operations,Executive,Berlin,88.8,86.8,32.4,3.1
1915,Employee_1915,46,Operations,Executive,Sydney,32.5,58.31,21.5,7.5
1916,Employee_1916,49,Sales,Executive,Singapore,90.1,71.8,11.1,4.4
1917,Employee_1917,21,Sales,Analyst,Sydney,99.6,37.2,2.5,1.1
1918,Employee_1918,55,Sales,Specialist,San Francisco,82.5,9.24,6.5,1.1
1919,Employee_1919,26,IT,Coordinator,Berlin,84.5,45.79,35.8,5.1
1920,Employee_1920,57,Finance,Coordinator,New York,24.9,39.45,27.4,5.4
1921,Employee_1921,25,Finance,Executive,Toronto,57.7,86.71,10,1.2
1922,Employee_1922,53,Finance,Coordinator,Sydney,6.7,24.4,2.6,7.2
1923,Employee_1923,34,Operations,Manager,Paris,9.5,96.67,27.6,3.6
1924,Employee_1924,32,Operations,Manager,Tokyo,99.9,95.81,22.9,6
1925,Employee_1925,62,Finance,Specialist,New York,32.7,24.76,16.2,3.7
1926,Employee_1926,40,Marketing,Coordinator,San Francisco,74.8,34.81,14.5,2.5
1927,Employee_1927,44,Sales,Analyst,San Francisco,80.7,89.56,8.7,4.7
1928,Employee_1928,63,HR,Coordinator,Singapore,85.8,96.66,26.8,3.1
1929,Employee_1929,54,Marketing,Analyst,Tokyo,99.8,44.34,38.8,5.8
1930,Employee_1930,45,Marketing,Executive,Singapore,24.1,32.1,7,2.8
1931,Employee_1931,49,Finance,Analyst,San Francisco,4,52.61,23.9,5.6
1932,Employee_1932,59,HR,Executive,Berlin,41.1,68.78,17,2.4
1933,Employee_1933,51,Finance,Manager,Dubai,13,27.35,17.9,7
1934,Employee_1934,63,HR,Coordinator,Paris,2.2,73.65,10.2,7.8
1935,Employee_1935,43,Sales,Specialist,Singapore,36,5.17,33,2
1936,Employee_1936,64,Marketing,Coordinator,Sydney,78.4,4.93,19.4,5.2
1937,Employee_1937,58,Operations,Executive,Sydney,56.6,38.63,21.7,1.6
1938,Employee_1938,40,Finance,Coordinator,San Francisco,31.3,35.35,12.2,6.4
1939,Employee_1939,43,Finance,Specialist,Tokyo,65.4,31.56,7.3,3.4
1940,Employee_1940,36,Marketing,Executive,Dubai,23.2,49.1,3.4,5.7
1941,Employee_1941,62,Marketing,Executive,Singapore,1.4,32.07,28.6,5.7
1942,Employee_1942,28,Sales,Specialist,Paris,76.4,19.23,7.8,9.3
1943,Employee_1943,41,IT,Coordinator,London,62.4,30.95,27.6,5.9
1944,Employee_1944,21,Finance,Specialist,Singapore,76.2,97.49,15.6,6.2
1945,Employee_1945,28,HR,Analyst,Paris,3.9,41.11,16.6,4.6
1946,Employee_1946,49,Sales,Manager,San Francisco,83.7,44.47,18.8,9.5
1947,Employee_1947,52,Marketing,Specialist,Tokyo,62,57.65,14.7,8
1948,Employee_1948,58,IT,Executive,Tokyo,56.3,98.33,4,3.6
1949,Employee_1949,25,Finance,Analyst,Singapore,62.5,24.16,12.4,8.6
1950,Employee_1950,42,Finance,Manager,Sydney,86.4,68.13,26.5,4.9
1951,Employee_1951,54,Marketing,Specialist,San Francisco,58.7,71.6,26.6,8.5
1952,Employee_1952,21,Marketing,Manager,New York,58.1,60.73,11.4,8.4
1953,Employee_1953,46,Marketing,Coordinator,Singapore,99.1,8.86,18.4,2.7
1954,Employee_1954,63,Operations,Executive,Toronto,75.7,67.69,7.7,7.3
1955,Employee_1955,30,IT,Specialist,Paris,44.2,6.41,8.4,3.6
1956,Employee_1956,50,Sales,Executive,New York,70.7,59.61,0.9,3.7
1957,Employee_1957,38,Marketing,Analyst,Dubai,38.9,73.96,35.9,3.7
1958,Employee_1958,37,HR,Analyst,Sydney,22.9,21.1,8.4,7.5
1959,Employee_1959,46,Finance,Manager,Dubai,59.7,84.16,9.1,3.1
1960,Employee_1960,28,Sales,Analyst,Berlin,92.8,3.04,11.2,1
1961,Employee_1961,60,Operations,Analyst,Sydney,92.9,84.38,5.1,7.4
1962,Employee_1962,32,Marketing,Specialist,London,34.2,46.03,25.6,2.5
1963,Employee_1963,47,Finance,Executive,Singapore,52.8,21.76,3,1.9
1964,Employee_1964,28,IT,Manager,Toronto,21.2,13.38,5.4,3.1
1965,Employee_1965,45,Marketing,Analyst,Berlin,99.6,95.33,25.8,4.4
1966,Employee_1966,24,Marketing,Executive,Singapore,98.1,7.27,13.6,5.3
1967,Employee_1967,53,Marketing,Coordinator,San Francisco,65,19.91,28.3,1.4
1968,Employee_1968,21,Marketing,Specialist,Singapore,80.4,34.78,22.3,9.7
1969,Employee_1969,39,Sales,Analyst,Paris,71.5,62.02,10.2,7.4
1970,Employee_1970,51,HR,Analyst,Dubai,59.3,54.48,26,3.9
1971,Employee_1971,36,Marketing,Analyst,Tokyo,5.3,12.56,4.7,3.9
1972,Employee_1972,34,Marketing,Executive,Sydney,45.5,28.97,21.5,5
1973,Employee_1973,25,Operations,Specialist,Toronto,67.5,23.88,17.5,6.6
1974,Employee_1974,61,Sales,Specialist,Sydney,67.8,21.35,10.7,2.3
1975,Employee_1975,46,Finance,Executive,London,37.3,41.11,24.2,2.7
1976,Employee_1976,48,HR,Manager,London,94.2,70.4,34.9,8.7
1977,Employee_1977,22,Finance,Specialist,Singapore,16.7,21.75,40,3.3
1978,Employee_1978,26,Finance,Executive,London,50,36.67,24.3,4.4
1979,Employee_1979,29,IT,Executive,New York,69.1,39.09,16.2,8.8
1980,Employee_1980,53,IT,Analyst,Paris,69.7,97.65,9,7
1981,Employee_1981,61,Finance,Executive,Paris,64.9,95.47,10.3,4.1
1982,Employee_1982,45,Operations,Analyst,New York,27.5,80.01,19.2,7.2
1983,Employee_1983,33,IT,Coordinator,Berlin,15.6,24.17,14.7,1.2
1984,Employee_1984,29,IT,Executive,London,63.6,6.8,36.6,7.6
1985,Employee_1985,33,IT,Specialist,San Francisco,59.9,31.69,14.7,5.4
1986,Employee_1986,51,IT,Analyst,Berlin,17.9,26.68,14.9,8.3
1987,Employee_1987,61,HR,Coordinator,London,70.5,50.59,15.3,9.6
1988,Employee_1988,31,Finance,Manager,New York,45.5,77.77,33.5,9.3
1989,Employee_1989,24,HR,Manager,Dubai,66.8,85.83,26,9.2
1990,Employee_1990,54,Sales,Manager,Toronto,83.7,84.49,24.6,5.6
1991,Employee_1991,58,Sales,Analyst,San Francisco,17,35.97,13.4,4.2
1992,Employee_1992,24,Marketing,Executive,Singapore,1.9,68.72,32.7,5.2
1993,Employee_1993,58,Sales,Analyst,Dubai,77.9,31.28,1.5,7.2
1994,Employee_1994,39,HR,Manager,Dubai,61,6.09,34.8,9
1995,Employee_1995,26,Marketing,Executive,Tokyo,70,70.16,20.5,2.9
1996,Employee_1996,54,Finance,Coordinator,New York,83.8,0.98,15.9,9.3
1997,Employee_1997,38,Sales,Manager,Sydney,80.3,40.92,19.9,8.3
1998,Employee_1998,33,IT,Specialist,Berlin,96.1,32.94,26.7,9.8
1999,Employee_1999,61,Sales,Executive,Dubai,53.6,69.34,0.5,8.9
2000,Employee_2000,43,Operations,Analyst,London,48.8,76.62,34.9,3.5
